#30 args remaining, starting with 'Spotify01.pcapng',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Ostermann's tcptrace -- version 6.6.7 -- Thu Nov  4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,192.168.2.3,ec2-107-22-199-165.compute-1.amazonaws.com,55591,443,1492100071,1492100074,11,10,0,0,10,10,7,2,0,0,0,0,0,0,1595,6089,3,7,1595,6089,0,0,0,0,0,0,0,0,0,0,3,4,            1/0,            1/0,            Y/Y,            Y/Y,6,8,              Y,              Y,0,0,0,0,0,0,1460,1460,1286,1448,126,51,531,869,99200,33792,87616,15872,0,0,95148,19854,183,5869,1,5,             NA,             NA,             NA,             NA,0,0,0,0,1.339,2.312,1192882.1,1192889.7,0,0,442,1687
35,192.168.2.3,edge-star-shv-01-dft4.facebook.com,55506,443,1492100071,1492100074,11,9,0,0,10,9,7,2,1,0,1,0,1,0,798,4809,3,6,798,5067,0,1,0,258,0,0,0,0,0,0,3,4,            1/0,            1/0,            Y/Y,            Y/Y,6,8,              Y,              Y,1,0,0,0,0,0,1460,1410,488,1398,126,258,265,844,101632,30208,87616,29184,0,0,94899,29440,184,2796,1,2,             NA,             NA,             NA,             NA,0,0,0,0,1.285,2.364,1192849.3,1192850.4,0,0,219,1321
36,192.168.2.3,178.162.219.58,34245,443,1492100071,1492100074,14,9,1,0,13,9,8,0,1,0,1,0,1,0,1468,4027,4,7,1468,4269,0,1,0,242,0,0,0,0,0,0,4,5,            1/0,            1/1,            Y/Y,            Y/Y,6,10,              Y,              Y,1,0,0,0,0,0,1460,1460,1131,1448,31,31,366,609,99200,32768,87616,30720,0,0,88231,31488,180,3519,1,3,             NA,4027,             NA,0,0,0,0,0,2.353,1.929,694.4,711,0,0,487,1337
37,192.168.2.3,47.127.154.104.bc.googleusercontent.com,37461,443,1492100072,1492100074,13,8,0,0,12,8,7,1,1,0,1,0,1,0,907,4213,5,6,1217,4487,1,1,310,274,0,0,0,0,0,0,5,4,            1/0,            1/0,            Y/Y,            Y/Y,6,7,              Y,              Y,1,0,0,0,0,0,1460,1240,310,1228,126,274,243,747,99904,26752,87616,25728,0,0,94794,25874,187,2922,1,3,             NA,             NA,             NA,             NA,0,0,0,0,2.134,1.691,1193059.9,1193117,0,0,367,1703
38,192.168.2.3,a96-17-211-37.deploy.akamaitechnologies.com,39592,443,1492100072,1492100074,16,12,1,0,15,12,9,2,1,0,1,0,1,0,1449,5532,5,8,2551,5774,1,1,1102,242,0,0,0,0,0,0,5,6,            1/0,            1/1,            Y/Y,            Y/Y,6,5,              Y,              Y,1,0,0,0,0,0,1460,1460,1102,1448,31,31,510,721,99200,32928,87616,30048,0,0,89885,30833,190,1448,1,1,             NA,5532,             NA,0,0,0,0,0,2.314,1.905,584.2,645,0,0,547,2088
39,192.168.2.3,ec2-107-22-199-165.compute-1.amazonaws.com,53275,443,1492100089,1492100090,11,10,0,0,10,10,7,2,0,0,0,0,0,0,1596,6089,3,7,1596,6089,0,0,0,0,0,0,0,0,0,0,3,4,            1/0,            1/0,            Y/Y,            Y/Y,6,8,              Y,              Y,0,0,0,0,0,0,1460,1460,1287,1448,126,51,531,869,99200,33792,87616,15872,0,0,95148,19854,183,1448,1,1,             NA,             NA,             NA,             NA,0,0,0,0,0.82,0.836,1176688.4,1176720.7,0,0,945,3607
40,192.168.2.3,edge-star-shv-01-dft4.facebook.com,35501,443,1492100089,1492100090,12,10,0,0,11,10,8,2,2,0,2,0,1,0,798,4810,3,7,798,6907,0,2,0,2097,0,0,0,0,0,0,3,4,            1/0,            1/0,            Y/Y,            Y/Y,6,8,              Y,              Y,2,0,0,0,0,0,1460,1410,488,1398,126,258,265,986,101632,30208,87616,29184,0,0,94743,29411,184,1398,1,1,             NA,             NA,             NA,             NA,0,0,0,0,0.35,0.448,1177368.6,1177408.3,0,0,1279,7712
41,192.168.2.3,47.127.154.104.bc.googleusercontent.com,56398,443,1492100090,1492100091,12,8,0,0,11,8,7,1,0,0,0,0,0,0,907,4772,4,6,907,4772,0,0,0,0,0,0,0,0,0,0,4,4,            1/0,            1/0,            Y/Y,            Y/Y,6,7,              Y,              Y,0,0,0,0,0,0,1460,1240,310,1228,126,274,226,795,102336,27776,87616,25728,0,0,94993,26166,187,2456,1,2,             NA,             NA,             NA,             NA,0,0,0,0,0.816,0.488,1176229.7,1176233.3,0,0,828,4356
42,192.168.2.3,178.162.219.58,48272,443,1492100090,1492100092,14,11,2,3,11,8,6,0,0,0,0,0,0,0,1468,4027,4,6,1468,4027,0,0,0,0,0,0,0,0,0,0,4,4,            1/1,            1/1,            Y/Y,            Y/Y,6,10,              Y,              Y,0,0,0,0,0,0,1460,1460,1131,1448,31,31,366,671,99200,32768,87616,30720,0,0,80600,22118,180,3519,1,3,1437,3996,1.84467E+19,1.84467E+19,0,0,0,0,1.277,0.911,385.1,504.4,0,0,869,2383
43,192.168.2.3,a96-17-211-37.deploy.akamaitechnologies.com,48732,443,1492100090,1492100091,12,11,1,2,10,9,5,1,0,0,0,0,0,0,1448,5532,4,7,1448,5532,0,0,0,0,0,0,0,0,0,0,4,5,            1/1,            1/1,            Y/Y,            Y/Y,6,5,              Y,              Y,0,0,0,0,0,0,1460,1460,1101,1448,31,31,361,790,99200,32928,87616,30048,0,0,86498,24614,190,2896,1,2,1417,5501,1.84467E+19,1.84467E+19,0,0,0,0,0.441,0.233,254,254.2,0,0,2268,8663
44,192.168.2.3,a104-86-99-231.deploy.static.akamaitechnologies.com,57435,443,1492100090,1492100092,12,9,0,0,11,9,6,3,1,0,1,0,1,0,1439,3790,5,4,1439,3790,0,1,0,1,0,0,0,0,0,0,5,4,            1/0,            2/0,            Y/Y,            Y/Y,6,5,              Y,              Y,1,0,0,0,0,0,1460,1460,517,1296,51,152,287,947,94912,33248,87616,30048,0,0,89512,31113,517,152,1,1,             NA,             NA,             NA,             NA,0,0,0,0,1.256,1.258,1175435.2,1175436.3,0,0,1025,2699
45,192.168.2.3,178.162.219.58,42071,443,1492100091,1492100093,10,8,2,1,8,7,2,2,0,1,0,1,0,1,1781,403,5,3,1832,403,1,0,51,0,0,0,0,0,0,0,5,3,            1/0,            1/1,            Y/Y,            Y/Y,6,10,              Y,              Y,0,1,0,0,0,0,1460,1460,1182,235,31,31,366,134,88704,32768,87616,30720,0,0,68266,27501,517,137,1,1,             NA,403,             NA,0,0,0,0,0,1.152,0.902,576.1,732.6,0,0,1170,265
46,192.168.2.3,178.162.219.58,48156,443,1492100093,1492100093,5,2,0,0,4,2,2,0,0,0,0,0,0,0,568,137,2,1,568,137,0,0,0,0,0,0,0,0,0,0,2,1,            1/0,            1/0,            Y/Y,            Y/Y,6,10,              Y,              Y,0,0,0,0,0,0,1460,1460,517,137,51,137,283,136,87616,30720,87616,30720,0,0,87616,30720,517,137,1,1,             NA,             NA,             NA,             NA,0,0,0,0,0.168,0,1174070.5,1174074.5,0,0,1738,419
47,192.168.2.3,ec2-50-19-210-58.compute-1.amazonaws.com,53691,443,1492100236,1492100237,12,9,0,0,11,9,8,1,0,0,0,0,0,0,1524,6089,3,7,1524,6089,0,0,0,0,0,0,0,0,0,0,3,4,            1/0,            1/0,            Y/Y,            Y/Y,6,8,              Y,              Y,0,0,0,0,0,0,1460,1460,1215,1448,126,51,507,869,99200,32768,87616,30464,0,0,95517,30752,183,1448,1,1,             NA,             NA,             NA,             NA,0,0,0,0,0.366,0.32,1030349,1030386,0,0,2372,9477
48,192.168.2.3,edge-star-shv-01-dft4.facebook.com,43402,443,1492100236,1492100237,10,8,0,0,9,8,6,2,0,0,0,0,0,0,798,4808,3,5,798,4808,0,0,0,0,0,0,0,0,0,0,3,3,            1/0,            1/0,            Y/Y,            Y/Y,6,8,              Y,              Y,0,0,0,0,0,0,1460,1410,488,1398,126,258,265,961,101632,30208,87616,29184,0,0,94464,29476,184,2796,1,2,             NA,             NA,             NA,             NA,0,0,0,0,0.248,0.25,1030308.5,1030347.2,0,0,1685,10152
49,192.168.2.3,178.162.219.58,46969,443,1492100237,1492100239,10,9,1,1,9,8,4,0,0,0,0,0,0,0,1517,4027,4,6,1517,4027,0,0,0,0,0,0,0,0,0,0,4,4,            1/0,            1/1,            Y/Y,            Y/Y,6,10,              Y,              Y,0,0,0,0,0,0,1460,1460,1180,1448,31,31,379,671,99200,32768,87616,30720,0,0,83356,27648,180,3519,1,3,             NA,4028,             NA,1,0,0,0,0,0.733,0.519,400.2,311.8,0,0,1164,3090
50,192.168.2.3,47.127.154.104.bc.googleusercontent.com,58003,443,1492100237,1492100238,10,8,0,0,9,8,5,1,0,0,0,0,0,0,906,4772,4,6,906,4772,0,0,0,0,0,0,0,0,0,0,4,4,            1/0,            1/0,            Y/Y,            Y/Y,6,7,              Y,              Y,0,0,0,0,0,0,1460,1240,310,1228,126,274,226,795,102336,27776,87616,25728,0,0,94172,26166,187,1228,1,1,             NA,             NA,             NA,             NA,0,0,0,0,0.207,0.202,1029289,1029325.5,0,0,1599,8422
51,192.168.2.3,a23-43-230-156.deploy.static.akamaitechnologies.com,33418,443,1492100238,1492100238,11,11,1,1,10,10,5,1,0,0,0,0,0,0,1457,5532,4,7,1457,5532,0,0,0,0,0,0,0,0,0,0,4,5,            1/0,            1/1,            Y/Y,            Y/Y,6,5,              Y,              Y,0,0,0,0,0,0,1460,1460,1110,1448,31,31,364,790,99200,32928,87616,30048,0,0,85228,27907,190,4926,1,4,             NA,5533,             NA,1,0,0,0,0,0.234,0.098,136.8,114.7,0,0,4156,15781
52,192.168.2.3,178.162.219.58,41021,443,1492100238,1492100239,8,8,1,1,7,7,2,2,0,0,0,0,0,0,1744,403,4,3,1744,403,0,0,0,0,0,0,0,0,0,0,4,3,            1/0,            1/1,            Y/Y,            Y/Y,6,10,              Y,              Y,0,0,0,0,0,0,1460,1460,1145,235,31,31,435,134,88704,32768,87616,30720,0,0,75254,27501,517,137,1,1,             NA,404,             NA,1,0,0,0,0,0.509,0.357,200.6,196.1,0,0,2104,486
53,192.168.2.3,178.162.219.58,39483,443,1492100239,1492100240,8,7,1,1,7,6,2,2,0,0,0,0,0,0,1782,403,4,3,1782,403,0,0,0,0,0,0,0,0,0,0,4,3,            1/0,            1/1,            Y/Y,            Y/Y,6,10,              Y,              Y,0,0,0,0,0,0,1460,1460,1183,235,31,31,445,134,88704,32768,87616,30720,0,0,75254,26624,517,137,1,1,             NA,404,             NA,1,0,0,0,0,0.569,0.36,208.6,209.4,0,0,2001,453
54,ec2-54-186-172-170.us-west-2.compute.amazonaws.com,192.168.2.3,443,57817,1492100239,1492100239,1,1,0,1,1,0,0,0,0,0,0,0,0,0,31,0,1,0,31,0,0,0,0,0,0,0,0,0,0,0,1,0,            0/0,            0/0,            N/Y,            N/N,0,0,              N,              N,0,0,0,0,0,0,0,0,31,0,31,0,30,0,70,0,70,0,0,0,70,0,31,0,1,0,             NA,             NA,             NA,             NA,0,0,0,0,0,0,0,0,0,0,27051,0
55,192.168.2.3,178.162.219.58,38714,443,1492100240,1492100240,3,1,0,0,2,1,1,0,0,0,0,0,0,0,517,0,1,0,517,0,0,0,0,0,0,0,0,0,0,0,1,0,            1/0,            1/0,            Y/Y,            Y/Y,6,10,              Y,              Y,0,0,0,0,0,0,1460,1460,517,0,517,0,516,0,87616,28960,87616,28960,0,0,58410,28960,517,0,1,0,             NA,             NA,             NA,             NA,0,0,0,0,0,0,1026975.7,1026981.2,0,0,3177,0
56,192.168.2.3,edge-star-shv-01-dft4.facebook.com,60312,443,1492100257,1492100258,10,8,0,0,9,8,6,2,0,0,0,0,0,0,798,4809,3,5,798,4809,0,0,0,0,0,0,0,0,0,0,3,3,            1/0,            1/0,            Y/Y,            Y/Y,6,8,              Y,              Y,0,0,0,0,0,0,1460,1410,488,1398,126,258,265,961,101632,30208,87616,29184,0,0,94464,29476,184,1398,1,1,             NA,             NA,             NA,             NA,0,0,0,0,0.133,0.217,1010103.5,1010144.8,0,0,2463,14846
57,192.168.2.3,178.162.219.58,44379,443,1492100258,1492100259,10,9,1,1,9,8,4,0,0,0,0,0,0,0,1469,4027,4,6,1469,4027,0,0,0,0,0,0,0,0,0,0,4,4,            1/0,            1/1,            Y/Y,            Y/Y,6,10,              Y,              Y,0,0,0,0,0,0,1460,1460,1132,1448,31,31,367,671,99200,32768,87616,30720,0,0,83356,27648,180,3519,1,3,             NA,4028,             NA,1,0,0,0,0,0.632,0.371,261.2,265.4,0,0,1542,4227
58,192.168.2.3,47.127.154.104.bc.googleusercontent.com,59833,443,1492100258,1492100258,11,8,0,0,10,8,6,1,0,0,0,0,0,0,906,4772,4,6,906,4772,0,0,0,0,0,0,0,0,0,0,4,4,            1/0,            1/0,            Y/Y,            Y/Y,6,7,              Y,              Y,0,0,0,0,0,0,1460,1240,310,1228,126,274,226,795,102336,27776,87616,25728,0,0,94502,26166,187,2456,1,2,             NA,             NA,             NA,             NA,0,0,0,0,0.357,0.354,1009059.1,1009095.9,0,0,1902,10017
59,192.168.2.3,a23-43-230-156.deploy.static.akamaitechnologies.com,46913,443,1492100258,1492100258,15,13,3,2,11,11,6,1,0,0,0,0,0,0,1448,5532,4,7,1448,5532,0,1,0,1,0,0,0,0,0,0,4,5,            1/1,            1/2,            Y/Y,            Y/Y,6,5,              Y,              Y,0,0,0,0,0,0,1460,1460,1101,1448,31,31,361,790,99200,32928,87616,30048,0,0,75049,26000,190,1448,1,1,1417,5501,1.84467E+19,1.84467E+19,0,0,0,0,0.305,0.279,192.7,200.9,0,0,3902,14906
60,192.168.2.3,178.162.219.58,35607,443,1492100258,1492100259,9,9,2,1,7,8,2,2,0,0,0,0,0,0,1782,403,4,3,1782,403,0,1,0,1,0,0,0,0,0,0,4,3,            1/0,            1/2,            Y/Y,            Y/Y,6,10,              Y,              Y,0,0,0,0,0,0,1460,1460,1183,235,31,31,445,134,88704,32768,87616,30720,0,0,65848,28160,517,137,1,1,             NA,404,             NA,1,0,0,0,0,0.735,0.521,382.1,328.2,0,0,1662,376
61,192.168.2.3,178.162.219.58,48479,443,1492100259,1492100260,10,10,1,3,9,7,4,2,1,0,0,0,1,0,1767,403,4,3,1767,403,0,0,0,0,0,0,0,0,0,1,4,3,            1/0,            1/1,            Y/Y,            Y/Y,6,10,              Y,              Y,1,0,0,0,0,0,1460,1460,1168,235,31,31,441,134,88704,32768,87616,30720,0,0,78122,21390,517,137,1,1,             NA,403,             NA,0,0,0,0,0,0.713,0.495,275,236.3,0,0,1576,359
62,192.168.2.3,ec2-54-235-173-224.compute-1.amazonaws.com,36011,443,1492100399,1492100403,16,11,0,0,13,11,10,1,2,0,2,0,1,0,1524,6089,3,7,1524,6089,2,2,2,2,0,0,0,0,0,0,3,4,            3/0,            3/0,            Y/Y,            Y/Y,6,8,              Y,              Y,2,0,0,0,0,0,1460,1460,1215,1448,126,51,507,869,99200,32768,87616,30464,0,0,94301,30752,183,5869,1,5,             NA,             NA,             NA,             NA,0,0,0,0,0.387,0.354,864579.7,864620.7,0,0,387,1546
63,192.168.2.3,47.127.154.104.bc.googleusercontent.com,38419,443,1492100400,1492100403,13,9,0,0,11,9,7,1,1,0,1,0,1,0,907,4772,4,6,907,4772,1,1,1,1,0,0,0,0,0,0,4,4,            2/0,            2/0,            Y/Y,            Y/Y,6,7,              Y,              Y,1,0,0,0,0,0,1460,1240,310,1228,126,274,226,795,102336,27776,87616,25728,0,0,93876,26166,187,2922,1,3,             NA,             NA,             NA,             NA,0,0,0,0,0.403,0.414,864609.7,864643.4,0,0,323,1700
64,192.168.2.3,178.162.219.58,51837,443,1492100400,1492100403,13,8,1,0,11,8,6,0,1,0,1,0,1,0,1518,4027,4,6,1518,4027,1,1,1,1,0,0,0,0,0,0,4,4,            2/0,            2/1,            Y/Y,            Y/Y,6,10,              Y,              Y,1,0,0,0,0,0,1460,1460,1181,1448,31,31,379,671,99200,32768,87616,30720,0,0,85184,31402,180,1448,1,1,             NA,4027,             NA,0,0,0,0,0,0.875,0.613,1361.1,341.6,0,0,448,1188
65,192.168.2.3,edge-star-shv-01-dft4.facebook.com,53237,443,1492100402,1492100403,10,8,0,0,9,8,6,2,0,0,0,0,0,0,798,4808,3,5,798,4808,0,0,0,0,0,0,0,0,0,0,3,3,            1/0,            1/0,            Y/Y,            Y/Y,6,8,              Y,              Y,0,0,0,0,0,0,1460,1410,488,1398,126,258,265,961,101632,30208,87616,29184,0,0,94464,29476,184,3493,1,3,             NA,             NA,             NA,             NA,0,0,0,0,0.267,0.297,864629.7,864668.4,0,0,1448,8726
66,192.168.2.3,a104-82-65-63.deploy.static.akamaitechnologies.com,35117,443,1492100403,1492100403,14,12,2,2,11,10,6,1,0,0,0,0,0,0,1460,5532,4,7,1460,5532,0,0,0,0,0,0,0,0,0,0,4,5,            1/1,            1/1,            Y/Y,            Y/Y,6,5,              Y,              Y,0,0,0,0,0,0,1460,1460,1113,1448,31,31,364,790,99200,32288,87616,30048,0,0,80822,25195,190,4926,1,4,1429,5501,1.84467E+19,1.84467E+19,0,0,0,0,0.324,0.196,131,124,0,0,2702,10238
67,192.168.2.3,178.162.219.58,44284,443,1492100403,1492100403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,            1/0,            0/0,            Y/Y,            N/N,6,0,              Y,              N,0,0,0,0,0,0,1460,0,0,0,0,0,0,0,65535,0,65535,0,0,0,65535,0,0,0,0,0,             NA,             NA,             NA,             NA,0,0,0,0,0,0,863963.5,             NA,0,0,             NA,             NA
68,192.168.2.3,ec2-23-21-79-77.compute-1.amazonaws.com,37600,443,1492100437,1492100437,12,10,0,0,11,10,8,2,0,0,0,0,0,0,1594,6089,3,7,1594,6089,0,0,0,0,0,0,0,0,0,0,3,4,            1/0,            1/0,            Y/Y,            Y/Y,6,8,              Y,              Y,0,0,0,0,0,0,1460,1460,1285,1448,126,51,531,869,99200,33792,87616,15872,0,0,95517,19854,183,5869,1,5,             NA,             NA,             NA,             NA,0,0,0,0,0.241,0.24,829719.9,829756.2,0,0,3732,14257
69,192.168.2.3,edge-star-shv-01-dft4.facebook.com,55639,443,1492100437,1492100438,9,8,0,0,8,8,5,2,0,0,0,0,0,0,798,4810,3,5,798,4810,0,0,0,0,0,0,0,0,0,0,3,3,            1/0,            1/0,            Y/Y,            Y/Y,6,8,              Y,              Y,0,0,0,0,0,0,1460,1410,488,1398,126,258,265,961,101632,30208,87616,29184,0,0,93920,29476,184,3495,1,3,             NA,             NA,             NA,             NA,0,0,0,0,0.134,0.18,829669.2,829713.5,0,0,2664,16054
70,192.168.2.3,47.127.154.104.bc.googleusercontent.com,53380,443,1492100438,1492100438,11,8,0,0,10,8,6,1,0,0,0,0,0,0,906,4772,4,6,906,4772,0,0,0,0,0,0,0,0,0,0,4,4,            1/0,            1/0,            Y/Y,            Y/Y,6,7,              Y,              Y,0,0,0,0,0,0,1460,1240,310,1228,126,274,226,795,102336,27776,87616,25728,0,0,94502,26166,187,1228,1,1,             NA,             NA,             NA,             NA,0,0,0,0,0.212,0.241,828689.9,828721.3,0,0,2540,13380
71,192.168.2.3,178.162.219.58,38450,443,1492100438,1492100439,13,10,2,2,10,8,5,0,0,0,0,0,0,0,1470,4027,4,6,1470,4027,0,0,0,0,0,0,0,0,0,0,4,4,            1/1,            1/1,            Y/Y,            Y/Y,6,10,              Y,              Y,0,0,0,0,0,0,1460,1460,1133,1448,31,31,367,671,99200,32768,87616,30720,0,0,79050,24576,180,3519,1,3,1439,3996,1.84467E+19,1.84467E+19,0,0,0,0,0.488,0.339,149.8,184.9,0,0,1873,5132
72,192.168.2.3,a104-70-196-64.deploy.static.akamaitechnologies.com,50880,443,1492100438,1492100439,12,11,1,1,11,10,6,1,0,0,0,0,0,0,1449,5532,4,7,1449,5532,0,0,0,0,0,0,0,0,0,0,4,5,            1/0,            1/1,            Y/Y,            Y/Y,6,5,              Y,              Y,0,0,0,0,0,0,1460,1460,1102,1448,31,31,362,790,99200,32928,87616,30048,0,0,86498,27907,190,1448,1,1,             NA,5533,             NA,1,0,0,0,0,0.242,0.185,76.6,118.5,0,0,4015,15328
73,192.168.2.3,178.162.219.58,33074,443,1492100439,1492100440,8,8,1,1,7,7,2,2,0,0,0,0,0,0,1783,403,4,3,1783,403,0,0,0,0,0,0,0,0,0,0,4,3,            1/0,            1/1,            Y/Y,            Y/Y,6,10,              Y,              Y,0,0,0,0,0,0,1460,1460,1184,235,31,31,445,134,88704,32768,87616,30720,0,0,75254,27501,517,137,1,1,             NA,404,             NA,1,0,0,0,0,0.533,0.38,218.1,217.8,0,0,1990,450
74,192.168.2.3,178.162.219.58,46817,443,1492100440,1492100440,8,8,1,1,7,7,2,2,0,0,0,0,0,0,1768,403,4,3,1768,403,0,0,0,0,0,0,0,0,0,0,4,3,            1/0,            1/1,            Y/Y,            Y/Y,6,10,              Y,              Y,0,0,0,0,0,0,1460,1460,1169,235,31,31,441,134,88704,32768,87616,30720,0,0,75254,27501,517,137,1,1,             NA,404,             NA,1,0,0,0,0,0.536,0.38,221.6,222.9,0,0,2076,473
75,192.168.2.3,ec2-50-17-249-91.compute-1.amazonaws.com,59581,443,1492100479,1492100479,12,10,0,0,11,10,8,2,0,0,0,0,0,0,1592,6089,3,7,1592,6089,0,0,0,0,0,0,0,0,0,0,3,4,            1/0,            1/0,            Y/Y,            Y/Y,6,8,              Y,              Y,0,0,0,0,0,0,1460,1460,1283,1448,126,51,530,869,99200,33792,87616,15872,0,0,95517,19854,183,2896,1,2,             NA,             NA,             NA,             NA,0,0,0,0,0.282,0.305,788010.1,788047,0,0,3113,11907
76,192.168.2.3,edge-star-shv-02-dft4.facebook.com,41431,443,1492100479,1492100479,9,8,0,0,8,8,5,2,0,0,0,0,0,0,798,4810,3,5,798,4810,0,0,0,0,0,0,0,0,0,0,3,3,            1/0,            1/0,            Y/Y,            Y/Y,6,8,              Y,              Y,0,0,0,0,0,0,1460,1410,488,1398,126,258,265,961,101632,30208,87616,29184,0,0,93920,29476,184,3495,1,3,             NA,             NA,             NA,             NA,0,0,0,0,0.095,0.146,788060.1,788091.4,0,0,3178,19158
77,192.168.2.3,178.162.219.58,56417,443,1492100480,1492100481,13,10,2,2,10,8,5,0,0,0,0,0,0,0,1470,4027,4,6,1470,4027,0,0,0,0,0,0,0,0,0,0,4,4,            1/1,            1/1,            Y/Y,            Y/Y,6,10,              Y,              Y,0,0,0,0,0,0,1460,1460,1133,1448,31,31,367,671,99200,32768,87616,30720,0,0,79050,24576,180,1448,1,1,1439,3996,1.84467E+19,1.84467E+19,0,0,0,0,0.512,0.364,173.9,233.6,0,0,1599,4379
78,192.168.2.3,ash2-weblb-wg1.ash2.spotify.com,35344,443,1492100480,1492100480,11,10,0,0,10,10,6,3,0,0,0,0,0,0,906,4772,4,6,906,4772,0,0,0,0,0,0,0,0,0,0,4,4,            1/0,            1/0,            Y/Y,            Y/Y,6,7,              Y,              Y,0,0,0,0,0,0,1460,1460,310,1448,126,26,226,795,102080,32256,87616,30080,0,0,93996,30791,187,2922,1,3,             NA,             NA,             NA,             NA,0,0,0,0,0.374,0.442,786790.1,786825.9,0,0,1391,7328
79,192.168.2.3,a23-199-47-47.deploy.static.akamaitechnologies.com,45497,443,1492100480,1492100480,13,12,2,2,10,10,5,1,0,0,0,0,0,0,1449,5532,4,7,1449,5532,0,0,0,0,0,0,0,0,0,0,4,5,            1/1,            1/1,            Y/Y,            Y/Y,6,5,              Y,              Y,0,0,0,0,0,0,1460,1460,1102,1448,31,31,362,790,99200,32928,87616,30048,0,0,79290,25370,190,1448,1,1,1418,5501,1.84467E+19,1.84467E+19,0,0,0,0,0.228,0.171,64.5,95.3,0,0,4693,17917
80,192.168.2.3,178.162.219.58,57606,443,1492100480,1492100482,8,8,1,1,7,7,2,2,0,0,0,0,0,0,1783,403,4,3,1783,403,0,0,0,0,0,0,0,0,0,0,4,3,            1/0,            1/1,            Y/Y,            Y/Y,6,10,              Y,              Y,0,0,0,0,0,0,1460,1460,1184,235,31,31,445,134,88704,32768,87616,30720,0,0,75254,27501,517,137,1,1,             NA,404,             NA,1,0,0,0,0,0.782,0.492,335.2,273.8,0,0,1487,336
81,192.168.2.3,178.162.219.58,42744,443,1492100481,1492100482,6,7,0,0,5,7,2,2,0,0,0,0,0,0,1737,403,3,3,1737,403,0,0,0,0,0,0,0,0,0,1,3,3,            1/0,            1/1,            Y/Y,            Y/Y,6,10,              Y,              Y,0,0,0,0,0,0,1460,1460,1169,235,51,31,578,134,87616,32768,87616,30720,0,0,87616,32085,517,137,1,1,             NA,403,             NA,0,0,0,0,0,0.5,0.582,785013.2,784692.3,0,0,1673,388
82,192.168.2.3,ec2-54-225-181-65.compute-1.amazonaws.com,60262,443,1492100503,1492100503,12,10,0,0,11,10,8,2,0,0,0,0,0,0,1596,6089,3,7,1596,6089,0,0,0,0,0,0,0,0,0,0,3,4,            1/0,            1/0,            Y/Y,            Y/Y,6,8,              Y,              Y,0,0,0,0,0,0,1460,1460,1287,1448,126,51,531,869,99200,33792,87616,15872,0,0,95517,19854,183,2896,1,2,             NA,             NA,             NA,             NA,0,0,0,0,0.28,0.277,763880.2,763914.4,0,0,3324,12680
83,192.168.2.3,edge-star-shv-02-dft4.facebook.com,42254,443,1492100503,1492100503,10,8,0,0,9,8,6,2,0,0,0,0,0,0,798,4809,3,5,798,4809,0,0,0,0,0,0,0,0,0,0,3,3,            1/0,            1/0,            Y/Y,            Y/Y,6,8,              Y,              Y,0,0,0,0,0,0,1460,1410,488,1398,126,258,265,961,101632,30208,87616,29184,0,0,94464,29476,184,2796,1,2,             NA,             NA,             NA,             NA,0,0,0,0,0.111,0.159,763890.2,763929.5,0,0,3017,18183
84,192.168.2.3,ash2-weblb-wg1.ash2.spotify.com,44122,443,1492100504,1492100504,11,10,0,0,10,10,6,3,0,0,0,0,0,0,906,4772,4,6,906,4772,0,0,0,0,0,0,0,0,0,0,4,4,            1/0,            1/0,            Y/Y,            Y/Y,6,7,              Y,              Y,0,0,0,0,0,0,1460,1460,310,1448,126,26,226,795,102080,32512,87616,30336,0,0,93996,31047,187,2922,1,3,             NA,             NA,             NA,             NA,0,0,0,0,0.342,0.411,762686.7,762722.4,0,0,1546,8144
85,192.168.2.3,178.162.219.58,53628,443,1492100504,1492100505,12,10,2,2,9,8,4,0,0,0,0,0,0,0,1470,4027,4,6,1470,4027,0,0,0,0,0,0,0,0,0,0,4,4,            1/1,            1/1,            Y/Y,            Y/Y,6,10,              Y,              Y,0,0,0,0,0,0,1460,1460,1133,1448,31,31,367,671,99200,32768,87616,30720,0,0,77218,24576,180,3519,1,3,1439,3996,1.84467E+19,1.84467E+19,0,0,0,0,0.502,0.342,165.3,177.1,0,0,1855,5082
86,192.168.2.3,a104-70-196-64.deploy.static.akamaitechnologies.com,33376,443,1492100504,1492100504,12,11,2,1,10,10,5,1,0,0,0,0,0,0,1449,5532,4,7,1449,5532,0,0,0,0,0,0,0,0,0,0,4,5,            1/0,            1/1,            Y/Y,            Y/Y,6,5,              Y,              Y,0,0,0,0,0,0,1460,1460,1102,1448,31,31,362,790,99200,32928,87616,30048,0,0,77480,27907,190,4096,1,3,             NA,5532,             NA,0,0,0,0,0,0.212,0.151,60.5,87.3,0,0,4468,17058
